Date,Time,Finder Name,Contact No.,Animal Type,Species,Age,Alive/Dead,Beach,Area,Mile Marker,High Tide Dist.,Longitude,Latitude,Est. / Exact,Length,Width,Weight,Sex,Entangled?,Entangling Item,Injured?,Injury Desc.,Notes
20-07-88,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,1/3 MILE NORTH OF JALAMA COUNTY BEACH PARK,CALIFORNIA,,,,,,,,,,,,,,
28-07-88,00:00,,,Turtle,Leatherback,,FRESH DEAD,"LAGUNA BEACH, VICTORIA BEACH",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 1000 lbs. REPORTED TO FRIENDS OF THE SEA LION MARINE MAMMAL CENTER BY LAGUNA BEACH LIFEGUARDS; NECROPSY PERFORMED AT FRIENDS OF THE SEA LION MARINE MAMMAL CENTER; SEVEN BULLET HOLES FOUND, THREE .22 CALIBER BULLETS RECOVERED"
14-08-88,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"CAYUCOS, NORTH OF CAYUCOS PIER, IN ROCKY TIDEPOOL",CALIFORNIA,,,,,,,,,,,,,,SKIN SLOUGHED OFF SKULL
10-09-88,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"POINT MUGU NAVAL AIR WEAPONS STATION, OFFICERS BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 134.1 CM.  Original Weight on form was 375 lbs. UPPER PART OF SKULL MISSING; BONES EXPOSED IN FRONT FLIPPERS; SHELL INTACT BUT BEGINNING TO PEEL; RECORDED LENGTH = STANDARD CARAPACE LENGTH
11-10-88,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"PISMO BEACH, PISMO STATE BEACH, 200 YARDS SOUTH OF GRAND AVENUE RAMP",CALIFORNIA,,,,,,,,,,,,,,"BODY BLOATED; SKIN BEGINNING TO SLOUGH OFF; STATE PARK RANGERS BURIED CARCASS, PLAN TO RECOVER IT AT A LATER DATE FOR USE IN INTERPRETATIVE DISPLAY"
27-10-88,00:00,,,Turtle,Leatherback,,FRESH DEAD,"MORRO BAY, 2 MILES OFFSHORE MORRO BAY HARBOR MOUTH",CALIFORNIA,,,,,,,,,,,,,,THIRTY PERCENT OF SKIN SLOUGHING OFF CARAPACE; HIND FLIPPERS SLIGHTLY SHARK-BITTEN
27-06-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SAN PEDRO, OUTER LOS ANGELES HARBOR",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 220 CM.  Original Weight on form was 800 lbs. POSSIBLE PROPELLOR SLASHES AT LEFT REAR OF CARAPACE & LEFT HIND LIMB (BOAT COLLISION?); LISTED MEASUREMENT IS FROM TIP OF SNOUT TO TIP OF TAIL; LENGTH FROM FORWARD PART OF CARAPACE 
10-07-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"TERMINAL ISLAND, FISH HARBOR; MACKEREL STREET & HEINZ PET PRODUCTS DOCK",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 60 IN (estimated).  Original CCL on form was 60 in. Original Weight on form was 800 lbs. POSSIBLE BOAT COLLISION; SLASH IN CARAPACE; HEAD APPEARS TO BE """"SMASHED IN"""""
14-07-89,00:00,,,Turtle,Leatherback,,FRESH DEAD,0.1 MILE NORTH MOUTH OF BLACK CANYON,CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 54 IN (estimated).  Original CCL on form was 54 in. Original Weight on form was 550 lbs. DAN DOBERSTEIN REPORTED STRANDING ON A FRIDAY; MUSEUM PERSONNEL UNABLE TO RESPOND UNTIL FOLLOWING THURSDAY; UNABLE TO LOCATE SPECIMEN
25-07-89,00:00,,,Turtle,Leatherback,,ALIVE,"SANTA BARBARA, 3/4 MILE OFF OF SANTA BARBARA LIGHTHOUSE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 163 CM.  Original Weight on form was 650 lbs. ANIMAL DISENTANGLED FROM CRAB POT LINE BY PETER HOWORTH; MAXIMUM CARAPACE WIDTH=10 CM; CARAPACE LENGTH=163 CM; TAIL LENGTH=24 CM
01-08-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"LOS OSOS, MOUTH OF HAZARD CANYON, NORTH SIDE OF REEF, MONTANA DE ORO STATE PARK",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 60 IN.  Original CCL on form was 60 in. Original Weight on form was 200 lbs. CARCASS IN ADVANCED STATE OF DECOMPOSITION; BONES VISIBLE IN FLIPPERS & NECK; HEAD MISSING; LEFT SIDE OF SHELL CRACKED FROM FRONT TO REAR
22-08-89,00:00,,,Turtle,Leatherback,,FRESH DEAD,"POINT REYES NATIONAL SEASHORE, TEN MILE BEACH, POINT REYES NATIONAL SEASHORE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 160 CM.  Original Weight on form was 700 lbs. SKULL FRACTURED; BLUE PAINT EVIDENT IN FRACTURE; RIGHT FRONT FLIPPER SEVERED THROUGH BONE; TAIL PROTRUDING 33 CENTIMETERS BEYOND CARAPACE
23-08-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"CAYUCOS, 1/4 MILE SOUTH OF CAYUCOS PUBLIC PIER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 151 CM.  CARAPACE WIDTH = 88 CM; TAIL EXTENDED WELL BEYOND CARAPACE; HEAD WAS PRESENT; POSITIVE IT WAS DIFFERENT ANIMAL THAN THE ONE FOUND IN HAZARD CANYON ON 8/11
23-08-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MOSS LANDING, MOSS LANDING STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 144.78 CM.  RECORDED LENGTH = STANDARD CARAPACE LENGTH
27-08-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"CARMEL-BY-THE-SEA, WHALER'S COVE, POINT LOBOS STATE RESERVE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 69 IN (estimated).  Original CCL on form was 69 in. CARCASS FLOATING OFFSHORE; ESTIMATED LENGTH = CARAPACE LENGTH; TOTAL LENGTH ESTIMATED AT 84 INCHES; CARAPACE WIDTH ESTIMATED AT 42 INCHES
31-08-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MOSS LANDING, SALINAS RIVER STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,NO MEASUREMENTS TAKEN
23-09-89,00:00,,,Turtle,Leatherback,,FRESH DEAD,THORNTON STATE BEACH,CALIFORNIA,,,,,,,,,,,,,,1/3 OF REAR CARAPACE & HIND FLIPPERS SLICED OFF;  PROBABLY BY THE PROPELLER OF A LARGE SHIP; HEAD MISSING; STRAIGHT LINE CARAPACE WIDTH=46IN; WIDTH FROM FLIPPER TO FLIPPER=103IN (TIPS MISSING)
03-10-89,00:00,,,Turtle,Leatherback,,FRESH DEAD,"HALF MOON BAY, REDONDO BEACH, JUST NORTH OF OCEAN COLONY HOUSING AREA",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 90 CM (estimated).  CARCASS SEVERELY DAMAGED; MOST OF POSTERIOR QUARTER OF BODY MISSING; POSSIBLE BOAT COLLISION; NO PROPELLER MARKS; NO INDICATION OF SHARK ATTACK
20-11-89,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MOSS LANDING, MOSS LANDING STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,NO MEASUREMENTS TAKEN
01-01-90,00:00,,,Turtle,Leatherback,,,YAKUTAT,ALASKA,,,,,,,,,,,,,,CARCASS
13-01-90,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MUSSEL SHOALS, 100 METERS NORTH OF ENTRANCE ROAD TO RINCON ISLAND",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 203.2 CM (estimated).  Original CCL on form was 80 in. Original Weight on form was 600 lbs. GASHES IN CARAPACE; POSSIBLE VESSEL COLLISION; FLIPPER-TO-FLIPPER WIDTH = 102 IN
10-07-90,00:00,,,Turtle,Leatherback,,FRESH DEAD,"PEBBLE BEACH, STILLWATER COVE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 262 CM.  Original Weight on form was 800 lbs. NECROPSY PERFORMED; PLASTIC BAG FOUND IN POSTERIOR SECTION OF LARGE INTESTINE
30-07-90,00:00,,,Turtle,Leatherback,,FRESH DEAD,"MORRO BAY, MORRO BAY STATE PARK, SANDSPIT 1 1/3 MILES NORTH OF ACCESS ROAD",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 152.4 CM.  Original Weight on form was 700 lbs. STRAIGHT LINE CARAPACE LENGTH = 152.4 CM; CURVILINEAR CARAPACE LENGTH =156.5 CM; TAIL EXTENDED 10.6 CM BEYOND SHELL; TAIL LENGTH = 10.0 CM
13-08-90,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,2 MILES EAST OF GOVERNMENT POINT,CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 132 CM.  CARCASS VERY DECOMPOSED; BODY CAVITTY OPEN BETWEEN BASE OF NECK & PLASTRON
24-08-90,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"SAN SIMEON, 1/2 KILOMETER SOUTH OF MOUTH OF PICO CREEK, SAN SIMEON ACRES",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 157 CM.  LARGE FRACTURE IN LEFT MID-DORSAL REGION OF CARAPACE; RECORDED LENGTH MEASURED CURVILINEARLY; STRAIGHT LINE LENGTH = 152 CM; CARAPACE WIDTH = 96 CM
24-08-90,00:00,,,Turtle,Leatherback,,FRESH DEAD,"CARLSBAD, SOUTH CARLSBAD STATE BEACH, NORTH OF CAMPGROUND",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 139 CM.  CARAPACE LENGTH MEASUREMENT RECORDED CURVILINEARLY; CURVILINEAR CARAPACE WIDTH = 101 CM; NECROPSY PERFORMED AT SOUTHWEST FISHERIES CENTER
24-08-90,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"CAYUCOS, 8TH STREET",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 148 CM.  Original Weight on form was 400 lbs. HEAD & BOTH LEFT LIMBS MISSING; RECORDED LENGTH MEASUREMENT IS STRAIGHTLINE; CURVILINEAR CARAPACE LENGTH = 156 CM; CURVILINEAR CARAPACE WIDTH = 101 CM
15-09-90,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"PEBBLE BEACH, STILLWATER COVE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 143.5 CM (estimated).  Original Weight on form was 700 lbs. FRONT FLIPPER LENGTH = 91.5 CM; REAR FLIPPER LENGTH = 18.5 CM; NO SCARS OR MARKINGS ON CARAPACE
29-09-90,00:00,,,Turtle,Leatherback,,FRESH DEAD,"POINT REYES NATIONAL SEASHORE, NORTH END OF DRIFTWOOD (DIVE) BEACH, POINT REYES NATIONAL SEASHORE",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 800 lbs. CARAPACE WITH 3 PROPELLER SLASHES AT FORWARD HALF-SECTION; HALF OF UPPER JAW BROKEN OFF; LENGTH MEASUREMENT FROM TAIL TO TIP OF LOWER JAW
07-11-90,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"BIG SUR, 1/2 KILOMETER SOUTH OF MOUTH OF BIG CREEK",CALIFORNIA,,,,,,,,,,,,,,CARCASS FLOATING OFFSHORE IN KELP BED; NO MEASUREMENTS TAKEN
08-11-90,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"BIG SUR, 1/2 KILOMETER SOUTH OF MOUTH OF MILL CREEK",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 114 CM.  CARCASS FLOATING OFFSHORE IN KELP BED; HEAD & FLIPPERS MISSING; RECORDED LENGTH = STRAIGHT LINE MEASUREMENT; STRAIGHT LINE CARAPACE WIDTH = 70 CM
07-12-90,00:00,,,Turtle,Leatherback,,ALIVE,OFFSHORE PILLAR POINT,CALIFORNIA,,,,,,,,,,,,,,ANIMAL ENTANGLED IN CRAB POT LINE; RELEASED ALIVE BY FISHERMAN
26-06-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MALIBU, 33800 PACIFIC COAST HIGHWAY, ZERO BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 156.4 CM.  Original Weight on form was 800 lbs. LENGTH MEASUREMENT IS CURVILINEAR CARAPACE LENGTH
02-07-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, HUNTINGTON STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 159 CM.  Original Weight on form was 800 lbs. LENGTH MEASUREMENT IS CURVILINEAR CARAPACE LENGTH
02-07-91,00:00,,,Turtle,Leatherback,,FRESH DEAD,"GAVIOTA, GAVIOTA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,REPORT RECEIVED BY PHONE
03-07-91,00:00,,,Turtle,Leatherback,,ALIVE,"SUNSET BEACH, 1/2 MILE SSW OF WATER TOWER AT ANDERSON STREET",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 72 IN (estimated).  Original CCL on form was 72 in. ANIMAL ENTANGLED IN ACTIVE GILLNET APPROXIMATELY 1.5 MILES OFFSHORE SUNSET BEACH; ANIMAL APPARENTLY RELEASED UNHARMED BY CREW OF GILLNET VESSEL
29-07-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SAN SIMEON, 1/2 KILOMETER WEST OF SAN SIMEON PIER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 164 CM.  CARCASS IN SURF ZONE ON BACK; HEAD MISSING; CARAPACE MAY BE MISSING; LENGTH MEASUREMENT IS STRAIGHT LINE MEASUREMENT FROM EDGE OF PLASTRON TO END OF TAIL; LEFT FRONT FLIPPER SHORTENED BY OLD INJURY
31-07-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"JUST SOUTH OF SAN ANTONIO CREEK, VAFB",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 67 IN (estimated).  Original CCL on form was 67 in. REPORT RECEIVED BY PHONE
09-08-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MORRO BAY, 1 1/2 MILES NORTH OF MORRO ROCK",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 250 lbs. HEAD; FLIPPERS; TAIL & PARTS OF SHELL MISSING
24-08-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"LOS OSOS, MONTANA DE ORO STATE PARK, SANDSPIT",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 72 IN (estimated).  Original CCL on form was 72 in.
31-08-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MORRO BAY, MORRO STRAND STATE BEACH SOUTH, 1/4 MILE SOUTH OF SAN JACINTO ROAD",CALIFORNIA,,,,,,,,,,,,,,CARCASS BURIED ON BEACH
31-08-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MONTEREY, SAND CITY BEACH, NEAR FREMONT STREET EXIT",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 144 CM.  RECORDED LENGTH = CARAPACE STANDARD LENGTH
27-09-91,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"PACIFIC GROVE, 1/4 MILE OFFSHORE LOVER'S POINT",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 160 CM.  CARCASS FLOATING IN KELP BED; RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH; STRAIGHT LINE LENGTH (FROM NOSE TO TAIL) = 228 CM; BODY LEFT IN KELP
16-02-92,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"HALF MOON BAY, POPLAR STREET",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 158 CM.  HEAD, LEFT FOREFLIPPER, & RIGHT REAR FLIPPER MISSING; RECORDED LENGTH = CARAPACE LENGTH"
08-10-92,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"ARCH BEACH, POINT REYES NATIONAL SEASHORE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 175 CM.  Original CCL on form was 175 in. Original Weight on form was 700 lbs. RECORDED LENGTH = CARAPACE LENGTH; TOTAL LENGTH (HEAD TO TAIL) = 210 CMCARAPACE WIDTH = 94 CM
12-06-93,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,OFFSORE  MOUTH OF TAJIGUAS CANYON,CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 182.88 CM (estimated).  Original CCL on form was 72 in. CARCASS FLOATING IN KELP BED
01-07-93,00:00,,,Turtle,Leatherback,,ALIVE,VITSKARI STRAIGHT,ALASKA,,,,,,,,,,,,,,SIGHTING
07-07-93,00:00,,,Turtle,Leatherback,,FRESH DEAD,"OCEAN BEACH, JUST SOUTH OF OCEAN BEACH PIER",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 105 CM.  PLASTRON ONLY; CLEAR EVIDENCE OF HUMAN INTERACTION (KNIFE CUTS ON EDGES); RECORDED LENGTH = PLASTRON LENGTH, MEASURED ALONG MID-VENTRAL LINE; PLASTRON WIDTH = 64 CM"
10-07-93,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"MONTEREY, SAND CITY BEACH, AT FREMONT STREET",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 203 CM.  Original Weight on form was 700 lbs.
01-08-93,00:00,,,Turtle,Leatherback,,ALIVE,VITSKARI ROCKS,ALASKA,,,,,,,,,,,,,,SIGHTING
03-08-93,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"MOSS LANDING, SALINAS RIVER STATE BEACH, 1/2 MILE NORTH OF POTRERO ROAD",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 198.12 CM.  Original CCL on form was 78 in. DECOMPOSED; 3 FLIPPERS MISSING; LEFT FRONT FLIPPER-BONES ONLY; FRONT OF HEAD BROKEN OFF; HOLES IN CARAPACE
06-08-93,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"GUADALUPE, GUADALUPE DUNES, 100 YARDS NORTH OF MUSSEL ROCK",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 550 lbs. CARAPACE LENGTH = 141 CENTIMETERS; CARAPACE WIDTH = 102 CENTIMETERS; FRONT FLIPPER LENGTH = 83.5 CENTIMETERS; REAR FLIPPER LENGTH = 44 CENTIMETERS; """"WINGSPAN"""" BETWEEN FRONT FLIPPERS = 209 CENTIMETERS"
08-08-93,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SEAL BEACH, 7TH STREET",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 60 IN (estimated).  Original CCL on form was 60 in. Original Weight on form was 800 lbs.
11-08-93,00:00,,,Turtle,Leatherback,,FRESH DEAD,"BOLINAS, BETWEEN BRIGHTON AND DUXBURY POINTS",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 162 CM.  CARAPACE LENGTH = CURVILINEAR LENGTH; CARCASS SEEN FLOATING """"SEVERAL DAYS"""" EARLIER OFF BOLINAS BY LOCAL FISHERMAN WITH INTACT SKULL; ANTERIOR END OF SKULL MISSING; SHELL CUT BY KNIFE ON BOTH SIDES, SEPERATING CARAPAC"
29-08-93,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"0.5 MILES SOUTH OF GREYHOUND ROCK BEACH, 5 MILES N",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 198 CM.  Original Weight on form was 275 lbs.
01-10-93,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"GUADALUPE, GUADALUPE DUNES, AT WEST MAIN STREET BEACH ENTRANCE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 60 IN (estimated).  Original CCL on form was 60 in. Original Weight on form was 500 lbs. HEAD MISSING; CARCASS MAY HAVE WASHED ASHORE 10-14 DAYS PRIOR TO OBSERVATION
29-05-94,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION, UNIT 3",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 205.74 CM.  Original Weight on form was 700 lbs. LENGTH FROM END OF CARAPACE TO TIP OF BEAK; 63 INCHES FROM POSTERIOR END OF CARAPACE TO ANTERIOR EDGE OF CARAPACE; 44 INCHES MAXIMUM WIDTH; LARGE OPEN WOUND ON RIGHT SIDE
01-08-94,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"PIEDRAS BLANCAS, POINT PIEDRAS BLANCAS, FLOATING IN KELP ~50 METERS NE OF P.B. ROCKS",CALIFORNIA,,,,,,,,,,,,,,"PERSON WAITING FOR CARCAS TO DRIFT TO SHORE TO GET MEASURMENTS, SEX, AND TAKE SKULL IF AVAILABLE. WILL SEND INFORMATION IF AND WHEN I CAN"
01-09-94,00:00,,,Turtle,Leatherback,,Moderate Decomposition,PISMO DUNES STATE VEHICULAR RECREATION AREA,CALIFORNIA,,,,,,,,,,,,,,
15-09-94,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"CAYUCOS, MORRO STRAND STATE BEACH NORTH",CALIFORNIA,,,,,,,,,,,,,,"MISSING HEAD, TAIL & APPENDAGES; STRAIGHT SHELL LENGTH IS 136 CENTIMETERS; CURVILINEAR SHELL LENGTH IS 140 CENTIMETERS; STRAIGHT SHELL WIDTH IS 79 CENTIMETERS; CURVILINEAR SHELL WIDTH IS 103 CENTIMETERS"
07-07-95,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"POINT MUGU, POINT MUGU STATE PARK",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 800 lbs. ROPE AROUND NECK WHEN IT WASHED UP ON SHORE;ANIMAL LEFT ON BEACH UNTIL LIFEGUARDS COULD TOW IT OUT. 
22-05-96,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION UNIT 3",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 300 lbs. CARCASS BADLY DECOMPOSED; HEAD ALL FOUR FLIPPERS WERE MISSING BUT STRANDS OF TISSUE SUGGESTED THAT APPENDAGES ROTTED AWAY AND WERE NOT SEVERED; PLACED IN DUMPSTER FOR EVENTUAL REMOVEL TO LANDFILL. 
11-07-96,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"MOSS LANDING, ZMUDOWSKI STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 200 CM.  RIGHT REAR FLIPPER ONLY HALF LENGTH OF LEFT FLIPPER; EITHER A CONGENITAL DEFECT OR OLD INJURY
17-09-96,00:00,,,Turtle,Leatherback,,Moderate Decomposition,JUST NORTH OF PIGEON POINT LIGHTHOUSE,CALIFORNIA,,,,,,,,,,,,,,LAT/LONG MEASURED WITH GPS
01-06-98,00:00,,,Turtle,Leatherback,,FRESH DEAD,"POINT REYES NATIONAL SEASHORE, POINT REYES NATIONAL SEASHORE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 145 CM.  Original Weight on form was 8 lbs. CARCASS ENTANGLED IN CRAB POT GEAR
02-10-98,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"SAN FRANCISCO, SUTRO BATHS BEACH",CALIFORNIA,,,,,,,,,,,,,,"4 PROPELLER SLASHES; 1ST CUT THROUGH NECK & BASAL PART OF SKULL & LEFT FRONT FLIPPER, OTHER THREE SLASHES THROUGH ANTERIOR LEFT SIDE OF CARAPACE 8"""", 8"""" & 7"""" SPACED APART; SHARK BITE ON LEFT FRONT FLIPPER; FLIPPER SPAN = 247 CM; RIGHT FRONT FLIPPER LENG"
13-07-99,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SAN ONOFRE, SAN ONOFRE STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,HEAD REMOVED BY UNKNOWN PERSON
24-07-99,00:00,,,Turtle,Leatherback,,FRESH DEAD,MONTEREY,CALIFORNIA,,,,,,,,,,,,,,NOTCHES IN ALL FLIPPERS; END OF CARAPACE BROKEN; BLUE/WHITE PIGMENTATION ON VENTRAL SIDE OF FLIPPERS AND HEAD
28-07-99,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"PISMO BEACH, PISMO BEACH",CALIFORNIA,,,,,,,,,,,,,,CARCASS FLOATING OFFSHORE; TOWED TO SHORE BY KAYAKERS; REPORT RECEIVED VIA NEWSPAPER ARTICLE
28-07-99,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SAN SIMEON, BETWEEN HEARST MEMORIAL AND SAN SIMEON STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,ROTTEN AND GORPHY; REPORT RECEIVED VIA NEWSPAPER ARTICLE
29-07-99,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"SHELL BEACH, SHELL BEACH",CALIFORNIA,,,,,,,,,,,,,,FOUND DEAD; SKULL AND SAMPLES TAKEN PER JOE CORDARO
04-08-99,00:00,,,Turtle,Leatherback,,Dried Mummified / Skeleton,"CAMP PENDLETON, BASILONE ROAD EXIT, UNDER FREEWAY OVERPASS, CAMP PENDLETON",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 140 CM (estimated).  STRANDED SEVERAL DAYS PRIOR TO DATE OF EXAMINATION ON SAN ONOFRE STATE BEACH; LIFEGUARDS MOVED CARCASS TO STREAM BED AND THEN WE GOT THE CALL; ESTIMATED WITH TAPE MEASURE; STRAIGHT LENGTH: 1.4 METERS; STRAI
12-08-99,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"CAYUCOS, 3560 STUDIO DRIVE",CALIFORNIA,,,,,,,,,,,,,,CARCASS FOUND ON THE BEACH.
17-08-99,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"CAYUCOS, BETWEEN CAYUCOS AND ABALONE FARM, 4 MILE NORTH OF CAYUCOS",CALIFORNIA,,,,,,,,,,,,,,
01-09-99,00:00,,,Turtle,Leatherback,,Moderate Decomposition,"CAMBRIA, SHAMEL COUNTY PARK",CALIFORNIA,,,,,,,,,,,,,,RIP IN FRONT FLIPPER
07-09-99,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"CORONADO, APPROX. 1 MILE SOUTH OF TOWER 1 ON BEACH IN FRONT OF NAVY FACILITY",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 157 CM (estimated).  Original Weight on form was 1200 lbs. APPARENT TUMOR ON LEFT SHOULDER (15CM BY 11CM); LARGE MASS ON RIGHT SIDE OF NECK (25CM, PROBABLY NOT TUMOR, JUST BLOATING); RECORDED LENGTH = CARAPACE CURVILINEAR LENGT"
12-03-00,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"SAN CLEMENTE ISLAND, PYRAMID BEACH",CALIFORNIA,,,,,,,,,,,,,,
30-04-01,00:00,,,Turtle,Leatherback,,ALIVE,"MONTEREY, OFFSHORE MONTEREY",CALIFORNIA,,,,,,,,,,,,,,SALMON TROLLER REPORTED THAT HE HAD COLLIDED WITH A LEATHERBACK; RESPONSE TEAM COULD NOT LOCATE THE ANIMAL; FINAL STATUS OF THIS ANIMAL IS UNKNOWN
21-06-01,00:00,,,Turtle,Leatherback,,ADVANCED DECOMPOSITION,"OCEANSIDE, JETTY NORTH OF OCEANSIDE PIER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 40 IN (estimated).  Original CCL on form was 40 in. LENGTH = CARAPACE LENGTH; BROKEN SKULL
